file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00380_528.500-529.550,ཅི་གེ་གསུང་ཐུབ་ཀི་མ་རེད་ཟེ།  ,ci ge gsung thub ki ma red ze/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00380_528.500-529.550.wav,STT_TT,3,29,1.0499999999999543,wav16k/STT_TT00380_528.500-529.550.wav,གཅིག་གིས་སྲུང་ཐུབ་ཀི་མ་རེད་ཟེ།
STT_TT00380_529.850-531.000,ཐག་བཅད་མྱི་དཔལ་ལྡན་ཟླ་བ་གྲགས་པ་རེད་གདའ།  ,thag bcad myi dpal ldan zla ba grags pa red gda'/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00380_529.850-531.000.wav,STT_TT,3,41,1.1499999999999773,wav16k/STT_TT00380_529.850-531.000.wav,ཐག་བཅད་མྱི་དཔལ་ལྡན་ཟླ་བ་གྲགས་པ་རེད་དའ།
STT_TT00380_531.400-534.050,གཞན་དག ཅིག་གིས་བཤད་ཁ་བྱས་ན་ལས། སྐྱག་རྫུན་རེད་ཟེ་བྱས་ནས། དཔལ་ལྡན་ཟླ་བ་གྲགས་པས།  ,gzhan dag_cig gis bshad kha byas na las/_skyag rdzun red ze byas nas/_dpal ldan zla ba grags pas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00380_531.400-534.050.wav,STT_TT,3,79,2.6499999999999773,wav16k/STT_TT00380_531.400-534.050.wav,གཞན་དག་གཅིག་གིས་བཤད་ཁ་བྱས་ན་ལས། སྐྱག་རྫུན་རེད་བྱས་ནས། དཔལ་ལྡན་ཟླ་བ་གྲིས་པ།
STT_TT00380_534.750-536.300,ལས་འབྲས་རྣམས་ལ་གསན་པའང་དགག་པར་མཛད་གསུངས་ ,las 'bras rnams la gsan pa'ang dgag par mdzad gsungs _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00380_534.750-536.300.wav,STT_TT,3,41,1.5499999999999543,wav16k/STT_TT00380_534.750-536.300.wav,ལས་འབྲས་རྣམས་ལ་སེམས་པའང་དགག་པར་མཛས་གཟུངས་།
STT_TT00380_538.300-541.750,ད་ང་ཚོ་འཆམ་པོ་མཐུན་པོ་བྱེད་དགོས་ཀི་ཡོད་རེད་གདའ། ཨེ་ནས། མི་ལ་ཕར་ཚུར་འབྲེལ་བ་དེ་འདྲའི་བཏགས་སྡོད་པའི།  ,da nga tsho 'cham po mthun po byed dgos ki yod red gda'/_e nas/_mi la phar tshur 'brel ba de 'dra'i btags sdod pa'i/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00380_538.300-541.750.wav,STT_TT,3,100,3.450000000000045,wav16k/STT_TT00380_538.300-541.750.wav,ད་ང་ཚོ་འཆམ་པ་མཐུན་པོ་བྱེད་དགོས་ཀི་ཡོད་རེད་ད། ཨེ་ནས། མི་ལ་ཕར་ཚུར་འབྲེལ་པ་དེ་འདྲའི་བཏགས་བསྡད་པའི།
STT_TT00166_00546.450-00548.450,ད་སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཀིས། དེ་འདྲ་བྱེད་ཐུབ་ཀི་མ་རེད་གསུངས་འདུག་གོ ,da sangs rgyas bcom ldan 'das kis/_de 'dra byed thub ki ma red gsungs 'dug go_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00166_00546.450-00548.450.wav,STT_TT,3,68,2.0,wav16k/STT_TT00166_00546.450-00548.450.wav,སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཀིས་དེ་འདྲ་བྱེད་ཐུབ་ཀི་མ་རེད་གསུངས་འདུག་ག
STT_TT00166_00548.900-00551.900,ད་དེ་ཚོ་ད་ག་སེ་ཅིག་གི བལྟས་བསྡད་དུས། ཆོས་ཡིན་པའི་ཟོལ་འདྲ་ཞིག་ལ་ཡ།  ,da de tsho da ga se cig gi_bltas bsdad dus/_chos yin pa'i zol 'dra zhig la ya/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00166_00548.900-00551.900.wav,STT_TT,3,67,3.0,wav16k/STT_TT00166_00548.900-00551.900.wav,ད་དེ་ཚོ་ད་ག་སེ་ཅིག་བལྟས་བསྡད་དུས། ཆོས་ཡིན་པའི་ཟོལ་འདྲ་ཅིག་ལ་ཡ།
STT_TT00166_00552.100-00553.800,ནང་པའི་ཆོས་དང་རྩ་བ་ཉིད་ནས། མ་མཐུན་ངེ་ཞིག ,nang pa'i chos dang rtsa ba nyid nas/_ma mthun nge zhig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00166_00552.100-00553.800.wav,STT_TT,3,41,1.6999999999999318,wav16k/STT_TT00166_00552.100-00553.800.wav,ནང་པའི་ཆོས་འདི་རྩ་བ་ཉིད་ནས་མ་མཐུན་ངེ་གི
STT_TT00166_00064.450-00066.600,མི་དེ་དཔེ་ཁྲམ་པ་ཁྲམ་པ་རེད། མི་དེའི་ཁ་ལ་ཆགས་བཞག་ཡ་ཡོད་མ་རེད་ཟེ།  ,mi de dpe khram pa khram pa red/_mi de'i kha la chags bzhag ya yod ma red ze/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00166_00064.450-00066.600.wav,STT_TT,3,64,2.1499999999999915,wav16k/STT_TT00166_00064.450-00066.600.wav,མི་འདི་དཔེ་ཁྲམ་པ་ཁྲམ་པ་རེད། མི་འདི་ཁ་ལ་ཆགས་བཞག་ཡ་ཡོད་མ་རེད་།
STT_TT00166_00066.950-00068.250,གང་རེད་ཟེར་དུས་ཁས་གང་ག་ལེན་གི་རེད་ཟེ།  ,gang red zer dus khas gang ga len gi red ze/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00166_00066.950-00068.250.wav,STT_TT,3,39,1.2999999999999972,wav16k/STT_TT00166_00066.950-00068.250.wav,ག་རེ་ཟེར་དུས། ཁས་གང་ག་ལེན་གི་རེད།
